sample_idx,x1,x2,th,v
2,-1.37592543823025,-1.44291170934645,2.89067494432964,0.891081010254041
5,0.404460046972835,1.57557033220383,3.36758855145967,0.385251929012007
6,1.87963940864798,-0.753111728817807,3.5984285561575,0.641731087913618
8,0.0990257265289514,1.507062547047,3.97522588591352,0.732370395776965
10,-1.44202455739183,1.38580916693807,4.05147334043442,0.446060194880331
11,-0.831421405859127,-1.49004535067207,2.83083193643822,0.538900361759138
12,1.14070384557205,-1.4003302906049,2.63218668823636,0.64058595989352
13,-1.73979362805888,-0.992803764372189,3.59429756706184,0.525244019505862
14,1.79554214901333,-0.617216025984322,2.66537747432435,0.141083870952145
16,1.23358939246584,1.63380224533451,2.34967273932794,0.349132877012175
17,-0.239390025041595,1.78913335844726,3.19429472110172,0.276487941464554
18,-1.51184706062088,-1.38659438753568,3.57941812031486,0.649702063968191
19,1.63728160831513,0.445816941738591,2.6317389400337,0.564915365601381
22,-0.753155695642356,1.72847312993445,3.78246195120769,0.297161928191672
23,-1.26058217789789,1.68999752470918,3.42046424251083,0.404974584404876
24,1.87833851105823,0.828954537253594,4.08700960271134,0.822327111621832
25,1.10053129344446,-1.38984382834295,3.35440795204953,0.614843779032371
26,1.75799576625676,0.305153440667253,3.81010023751173,0.561400953360775
27,1.5793094017106,0.426860185531424,3.94627278873451,0.364139940887309
28,1.68749694009247,0.945776942498891,2.53850077658473,0.457313537113473
29,-1.21606855032342,1.70227405162711,2.95525111650053,0.655359864506021
30,-0.698678676946943,-1.54704781663698,3.97939912407862,0.410700828521523
32,1.31495003660772,-1.50134927518693,3.72912391881286,0.544191922306107
33,-0.572986693225643,1.68336753046949,2.6699475173533,0.732032889428498
36,0.916028672163949,1.67942246565104,2.29485919870236,0.95955446033649
37,1.45241370350237,-1.10158070824007,2.58018396451282,0.33184649830035
38,-1.74576659885591,-1.29445205397511,3.13482117861909,0.717930922143346
39,0.918424713352256,1.6593836042724,3.55030245184578,0.510612858059988
40,1.54885097030531,0.322353401112174,2.99121427874005,0.208922500436674
41,0.245108790277985,1.84428126987782,2.31244184217527,0.419294162652386
42,0.0909313175279762,-1.65860132768542,2.66859585970491,0.710802961005308
44,0.0342827646588111,1.59221715776285,2.83789762669528,0.886328734119711
45,1.63026589570437,-1.17944143807197,2.23979605862993,0.751575749919484
